"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jun 01 19:33:26 GMT 2022","Wed Jun 01 19:33:26 GMT 2022","28","","LogInTest","","LogInTest","TestGetEmail","TestGetEmail()",""
"failed","Wed Jun 01 19:33:27 GMT 2022","Wed Jun 01 19:33:27 GMT 2022","1","","LogInTest","","LogInTest","TestGetPassword","TestGetPassword()",""
