"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jun 01 20:43:50 GMT 2022","Wed Jun 01 20:43:50 GMT 2022","1","","LogInTest","","LogInTest","TestGetPassword","TestGetPassword()",""
"failed","Wed Jun 01 20:43:50 GMT 2022","Wed Jun 01 20:43:50 GMT 2022","27","","LogInTest","","LogInTest","TestGetEmail","TestGetEmail()",""
