"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jun 01 18:57:20 GMT 2022","Wed Jun 01 18:57:20 GMT 2022","29","","LogInTest","","LogInTest","TestGetEmail","TestGetEmail()",""
"broken","Wed Jun 01 18:57:20 GMT 2022","Wed Jun 01 18:57:20 GMT 2022","1","","LogInTest","","LogInTest","TestGetPassword","TestGetPassword()",""
